"idOrganizacion";"IdOrganismoInspeccion";"OinCampoSector";"OinSubcampoSubsector";"OinTipoProductoServicioCategoria";"OinActividad";"OinRango";"OinDocumentoNormativo";"OinTipoOrganismo";"OinVigenteApartirDe"
"1005";"7";"Industrial/Etiquetado de confecciones";"--";"--";"Etiquetado de productos textiles";"--";"<p class=""ql-align-center""><span style=""color: black;""> “Reglamento Técnico Andino para el Etiquetado de Confecciones”</span></p><p class=""ql-align-center""><span style=""color: black;"">(**) </span><span style=""color: rgb(0, 0, 0);"">Resolución CAN No. 2109, 2019</span></p>";"A";"--"
"421";"7";"Hidrocarburos/Inspección de calidad y cantidad de hidrocarburos líquidos en la transferencia de custodia";"--";"--";"Hidrocarburos Líquidos en la Transferencia de Custodia";"--";"<p>a. Documentos Normativos para Cantidad:</p><p><br></p><p>American Petroleum Institute(API) - Manual de</p><p>Estándares de Medición de Petróleo (MPMS)</p><p><br></p><p>Capítulo 3:</p><p>Medición de Tanques Sección</p><p>1A.</p><p>Procedimiento estándar para la</p><p>medición manual depetróleo y productosde petróleo.</p><p><br></p><p>Sección 1B.</p><p>Práctica estándar para la medición delnivel de líquido de</p><p>hidrocarburos líquidos en tanques</p><p>estacionarios por medición automáticade tanques.</p><p><br></p><p>Capítulo 7:</p><p>Determinación de temperatura </p><p><br></p><p>Capítulo 8:</p><p>Muestreo</p><p><br></p><p>Capítulo 8.1</p><p>Muestreo Manual de Petróleo y derivados.</p><p><br></p><p>Capítulo 8.2</p><p>Muestreo Automático de Petróleo y</p><p>derivados</p><p><br></p><p>Capítulo 8.3</p><p>Estándar de prácticas para mezcla y manipulación de</p><p>muestras liquidas de petróleo y derivados</p><p>Prácticas Estándar para muestreo manual del petróleo</p><p>y productos del petróleo.</p><p><br></p><p>Capítulo 9:</p><p>Determinación de densidad Capítulo</p><p><br></p><p>9.1</p><p>Método Standard de prueba para densidad, densidad relativa (gravedad</p><p>especifica), o gravedad API de petróleo crudo y derivados líquidos por el método del</p><p>hidrometro</p><p><br></p><p>Capítulo 10:</p><p>Sedimento y agua</p><p><br></p><p>Capítulo 10.1:</p><p>Método Estandard de prueba para</p><p>sediment en crudo oil y fuel oils por el</p><p>método de extracción.</p><p><br></p><p>Capítulo 10.2:</p><p>Método Estandard de prueba para agua</p><p>en crudo oil por destilación.</p><p><br></p><p>Capítulo 11.1:</p><p>Datosde propiedades físicas (Factores de</p><p>corrección de volumen).</p><p><br></p><p>Capítulo 12:</p><p>Cálculo de Cantidades de</p><p>petróleo.</p><p><br></p><p><br></p><p>Capítulo 12.1.1</p><p>Cálculo de cantidades estáticas de </p><p>petróleo Parte 1. Tanques cilíndricos</p><p>verticales y tanques de buques. Capítulo</p><p><br></p><p>17: Mediciones Marinas</p><p><br></p><p>Capítulo 17.1:</p><p>Guías para inspección de cargas</p><p>marinas.</p><p><br></p><p>Capítulo 17.2:</p><p>Medición de cargas a bordo de tanques</p><p>de buque</p><p><br></p><p>Capítulo 17.3:</p><p> Guía para identificación de agua libre</p><p>asociada con los movimientos de las cargas marinas de</p><p>petróleo.</p><p><br></p><p>Capítulo 17.4:</p><p>Método para la cuantificación de</p><p>pequeños volúmenes en buques (OBQ/RBQ).</p><p><br></p><p>Capítulo 17.5</p><p>Guía para el análisis de carga y</p><p>reconciliación.</p><p><br></p><p>Capítulo 17.6: </p><p>Guía para la determinación de</p><p>llenado de tuberías entre tanques del</p><p>buque y tanques de tierra.</p><p><br></p><p>Capítulo 17.8:</p><p>Guía para la inspección de precarga de</p><p>tanques de carga de buques.</p><p><br></p><p>Capítulo 17.9:</p><p>Factor de experiencia en</p><p>buques (VEF)</p><p><br></p><p>Capítulo 17.11:</p><p>Medición y muestreo de cargas en</p><p>tanques de buque usando equipos para</p><p>sistemas cerrados</p><p><br></p><p>NTE INEN</p><p>2253:2000</p><p>Derivados de Petróleo, Naftas</p><p>Industriales. Requisitos</p><p><br></p><p>NTE INEN 2258</p><p>Productos Derivados</p><p>de Petróleo, Gasolina para </p><p>Aviación. Requisitos</p><p><br></p><p>NTE INEN 935</p><p>Gasolina Requisitos</p><p><br></p><p>NTE INEN 2223</p><p>Productos derivados del petróleo.Combustible</p><p>para motores de dos tiempos. Requisitos</p><p><br></p><p>NTE INEN 2069:96</p><p>Productos derivados de petróleo. Jet Fuel</p><p>JP4. Requisitos</p><p><br></p><p>NTE INEN 2070</p><p>Productos derivados del petróleo. Jet A-1.</p><p>Requisitos.</p><p><br></p><p>NTE INEN 1489</p><p>Productos derivados del petróleo. Diesel.</p><p>Requisitos.</p><p><br></p><p>NTE INEN 1983</p><p>Productos derivados del petróleo. </p><p>Fuel</p><p>Oíl.</p><p>Requisitos.</p><p><br></p><p>RTE INEN 028</p><p>Combustibles</p><p><br></p><p>ASTM D1298 - 12b</p><p>Método de prueba</p><p>estándar para</p><p>densidad, densidad</p><p>relativa o gravedad</p><p>API en petróleo</p><p>crudo y productos</p><p>líquidos de petróleo</p><p>por el método del</p><p>hidrómetro.</p><p><br></p><p>ASTM D473 – 07</p><p>Método para</p><p>sedimentos en</p><p>crudos y</p><p>Combustóleo (fuel</p><p>oil) por el método de</p><p>extracción.</p><p><br></p><p>ASTM D3230 – 10</p><p>Método de prueba</p><p>estándar para Sales</p><p>en Crudo (método</p><p>Electrométrico).</p><p><br></p><p>ASTM D4006 – 11</p><p>Método de prueba</p><p>estándar para agua</p><p>en petróleo crudo</p><p>por destilación.</p><p><br></p><p>ASTM D4294 – 10</p><p>Método de prueba</p><p>estándar para azufre</p><p>en petróleo y</p><p>productos derivados</p><p>del petróleo por energía</p><p><br></p>";"A";"--"
"421";"7";"Agroalimentario/Inspección de Alimentos Procesados";"--";"--";"Leche larga vida ,Crema en polvo,Productos Lácteos,Galletas,Cereales,Granolas,Colada";"--";"<p class=""ql-align-center"">GRUPO III</p><p class=""ql-align-center"">Leche:</p><p class=""ql-align-center"">NTE INEN 298:2009 Leche en Polvo y Crema en Polvo: Requisitos.</p><p class=""ql-align-center"">NTE INEN 2335:2003 Método de Control de Esterilidad Comercial</p><p class=""ql-align-center"">NTE INEN 701:2003 Leche Larga Vida UHT: Requisitos</p><p class=""ql-align-center"">Norma INEN ISO 707. Leche y Productos Lácteos. Directrices para la toma de muestras. (reemplaza</p><p class=""ql-align-center"">a la INEN 004).</p><p class=""ql-align-center"">GRUPO IV</p><p class=""ql-align-center"">Cereales y derivados no extruidos</p><p class=""ql-align-center"">Galletas</p><p class=""ql-align-center"">NTE INEN 2085 Galletas. Requisitos Granola</p><p class=""ql-align-center"">NTE INEN 2570 Bocaditos de granos, cereales y semillas.</p><p class=""ql-align-center"">Requisitos.</p><p class=""ql-align-center"">NTE INEN 2595</p><p class=""ql-align-center"">Granolas. Requisitos </p>";"A";"--"
"421";"7";"Agroalimentario/Inspección de Harina de Pescado";"--";"--";"Harina de pescado";"--";"<p>NTE INEN 463 “Harina de Pescado. Muestreo”</p><p>NTE INEN 472 “Harina de Pescado para consumo animal. Requisitos”</p><p>Nota: las normas o especificaciones técnicas detalladas en este documento corresponden a sus versiones vigentes. </p><p>(*)</p>";"A";"--"
"421";"7";"Agroalimentario/Inspección de Alimentos Procesados";"--";"--";"Granos Secos,Alimentos industrializados";"--";"<p class=""ql-align-center"">ESPECIFICACIONES TÉCNICAS DEL PROGRAMA PPA – MIES – 2012</p><p class=""ql-align-center"">GRUPO I</p><p class=""ql-align-center""><strong><em>ESPECIFICACIONES TÉCNICAS DEL PROGRAMA PPA – MIES – 2012</em></strong></p><p class=""ql-align-center""><strong><em>GRUPO I</em></strong></p><p class=""ql-align-center""><strong><em>Granos Secos:</em></strong></p><p class=""ql-align-center""><strong><em>&nbsp;</em></strong></p><p class=""ql-align-center""><strong><em>NTE INEN 1234:2014 (1R) GRANOS Y CEREALES. ARROZ PILADO. REQUISITOS</em></strong></p><p class=""ql-align-center""><strong><em>&nbsp;</em></strong></p><p class=""ql-align-center""><strong><em>NTE INEN</em></strong></p><p class=""ql-align-center""><strong><em>1561:1987</em></strong></p><p class=""ql-align-center""><strong><em>GRANOS Y CEREALES.</em></strong></p><p class=""ql-align-center""><strong><em>FREJOL EN GRANO.</em></strong></p><p class=""ql-align-center""><strong><em>REQUISITOS</em></strong></p><p class=""ql-align-center""><strong><em>&nbsp;</em></strong></p><p class=""ql-align-center""><strong><em>NTE INEN-ISO 24333: 2014 Cereales y Productos Derivados. Toma de Muestra</em></strong></p><p class=""ql-align-center""><br></p><p class=""ql-align-center"">GRUPO II</p><p class=""ql-align-center"">Alimentos</p><p class=""ql-align-center"">Industrializados:</p><p class=""ql-align-center"">Aceite:</p><p class=""ql-align-center"">NTE INEN 034:85</p><p class=""ql-align-center"">Mezcla de Aceites</p><p class=""ql-align-center"">Vegetales</p><p class=""ql-align-center"">Comestibles</p><p class=""ql-align-center"">INEN ISO 5555: 2001 Aceites y Grasas de Origen Animal y Vegetal. Muestreo.</p><p class=""ql-align-center"">Atún:</p><p class=""ql-align-center"">NTE INEN 0184 Conservas de Atún: Requisitos NTE INEN 179: 1975 Muestreo</p><p class=""ql-align-center"">Avena: ICONTEC NTC 2159 , Avena.</p><p class=""ql-align-center"">Azúcar:</p><p class=""ql-align-center"">INEN 0258:2000 Azúcar /</p><p class=""ql-align-center"">Azúcar morena: Requisitos</p><p class=""ql-align-center"">Fideo:</p><p class=""ql-align-center"">NTE INEN 1375:2002</p><p class=""ql-align-center"">Pastas</p><p class=""ql-align-center"">Alimenticias</p><p class=""ql-align-center"">Fideos</p><p class=""ql-align-center"">Harina de Plátano:</p><p class=""ql-align-center"">NTE INEN ISO 24333</p><p class=""ql-align-center"">: 2009 Cereales y</p><p class=""ql-align-center"">Productos Derivados.</p><p class=""ql-align-center"">Toma de Muestra</p><p class=""ql-align-center"">Muestreo MIES</p><p class=""ql-align-center"">Panela:</p><p class=""ql-align-center"">NTE INEN 2</p><p class=""ql-align-center"">332:2002</p><p class=""ql-align-center"">Panela</p><p class=""ql-align-center"">granula Requisitos</p><p class=""ql-align-center"">Sal:</p><p class=""ql-align-center"">NTE INEN 57:2006</p><p class=""ql-align-center"">Sal para Consumo</p><p class=""ql-align-center"">Humano: Requisitos.</p><p class=""ql-align-center"">Sardina:</p><p class=""ql-align-center"">INEN 185</p><p class=""ql-align-center"">Conservas de</p><p class=""ql-align-center"">Sardinas</p><p class=""ql-align-center"">Requisitos.</p><p class=""ql-align-center"">INEN 179:1975</p><p class=""ql-align-center"">Muestreo.</p>";"A";"--"
"64";"7";"Agroalimentario/Inspección de Alimentos Procesados";"--";"--";"Alimentos procesados";"--";"<p>ESPECIFICACIONES TÉCNICAS MIES:</p><p>Grupo Nº 1 Inspección de GRANOS INSDUSTRIALIZADOS INEN 1234 Granos y Cereales Arroz Pilado: Requisitos. INEN 1561 Granos y Cereales FREJOL en Granos: Requisitos INEN 1560 LENTEJA: Requisitos. Grupo Nº 2 Productos industrializados INEN 34 MEZCLA DE ACEITES VEGETALES COMESTIBLES REQUISITOS. INEN 5 GRASAS Y ACEITES COMESTIBLES: MUESTREO. INEN 184 CONSERVAS DE ATUN. REQUISITOS. INEN 179 CONSERVAS ENVASADAS DE PESCADO: MUESTREO. INEN 185 CONSERVAS DE SARDINA. REQUISITOS. INEN 179 Conservas envasadas de pescado: Muestreo AVENA: Especificación MIES NTE INEN 1 375 Pastas Alimenticias o Fideos. NTE INEN HARINA 616 Grupo Nº 3 Leche y derivados NTE INEN 701Leche Larga Vida: Requisitos NTE INEN 004 Leche y productos lácteos: Muestreo. Grupo Nº 4 Cereales y derivados procesados GRANOLA EN HOJUELA: Especificación MIES NTE INEN 2 085 Galletas: Requisitos. Grupo Nº 5 Cereales y derivados procesados no extruidos COLADA FORTIFICADA: Especificación MIES.</p><p>(*)</p>";"A";"--"
"64";"7";"Agroalimentario/Inspección de calidad de banano en producto terminado";"--";"--";"Bananos (plátanos) obtenidos de Musa spp. (AAA), de la familia Musaceae, en estado verde";"--";"<p class=""ql-align-center"">NTE INEN 2801: 2013</p><p class=""ql-align-center"">NORMA PARA EL</p><p class=""ql-align-center"">BANANO (PLÁTANO) (CODEX</p><p class=""ql-align-center"">STAN 2051997 MOD)</p><p class=""ql-align-center""><br></p><p class=""ql-align-center"">PROTOCOLO PARA CONTROL Y</p><p class=""ql-align-center"">MANEJO DE ESCAMA EN CAMPO</p><p class=""ql-align-center"">Y EMPACADORAS DE BANANO DE</p><p class=""ql-align-center"">EXPORTACIÓN REQUISITO DE LA</p><p class=""ql-align-center"">NORMA: 4.2.3 / 4.2.4,</p><p class=""ql-align-center"">fecha 30-05-2013</p><p class=""ql-align-center""><br></p><p class=""ql-align-center"">PROTOCOLO PARA CONTROL Y</p><p class=""ql-align-center"">MANEJO DE COCHINILLA EN</p><p class=""ql-align-center"">CAMPO Y EMPACADORAS DE</p><p class=""ql-align-center"">BANANO DE EXPORTACIÓN REQUISITO DE LA</p><p class=""ql-align-center"">NORMA: 4.2.3 / 4.2.4, fecha 30052013</p><p><br></p><p><br></p>";"A";"--"
"64";"7";"Industrial/Inspección de integridad física de contenedores sin carga ";"--";"--";"Contenedor es sin Carga ";"--";"<p>World BASC Organization Business Aliance for Segure Commerce (BASC) </p><p>Versión 05-2017.</p>";"A";"--"
"64";"7";"Hidrocarburos/Inspección de calidad y cantidad de hidrocarburos líquidos en la transferencia de custodia";"--";"--";"Hidrocarburos Líquidos en la Transferencia de Custodia";"--";"<p class=""ql-align-justify"">Documentos Normativos&nbsp;para Cantidad:</p><p class=""ql-align-justify"">American Petroleum Institute (API) - Manual de Estándares de Medición de Petróleo (MPMS)</p><p>Capítulo 3: Medición de Tanques&nbsp;&nbsp;&nbsp;&nbsp;Sección 1A. Procedimiento estándar para la medición manual de petróleo y productos de petróleo. Sección 1B. Práctica estándar para la medición del nivel de líquido de hidrocarburos líquidos en tanques estacionarios por</p><p>medición automática de tanques.</p><p>Capítulo 7: Determinación de temperatura.</p><p>Capítulo 8: Muestreo</p><p>Capítulo 8.1 Muestreo Manual de Petróleo y derivados.</p><p>Capítulo 8.2 Muestreo Automático de Petróleo y derivados.</p><p>Capítulo 8.3 Estándar de prácticas para mezcla y manipulación de muestras liquidas de petróleo y derivados.</p><p>Prácticas Estándar para muestreo manual del petróleo y productos del petróleo.</p><p>Capítulo 11.1: Datos de propiedades físicas (Factores de corrección de volumen).</p><p>Capítulo 12: Cálculo de Cantidades de petróleo</p><p>Capítulo 12.1.1 Cálculo de cantidades estáticas de petróleo Parte 1. Tanques cilíndricos verticales y tanques de buques.</p><p>Capítulo 17: Mediciones Marinas</p><p>Capítulo 17.1: Guías para inspección de cargas marinas.</p><p>Capítulo 17.2: Medición de cargas a bordo de tanques de buque.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Capítulo 17.3: Guía para identificación de agua libre asociada con los movimientos de las cargas marinas de petróleo.</p><p>Capítulo 17.4: Método para la cuantificación de pequeños volúmenes en buques (OBQ/RBQ.</p><p>Capítulo 17.5 Guía para el análisis de carga y reconciliación.</p><p>Capítulo 17.6: Guía para la determinación de llenado de tuberías entre tanques del buque y tanques de tierra.</p><p>Capítulo 17.8: Guía para la inspección de precarga de tanques de carga de buques.</p><p>Capítulo 17.9: Factor de experiencia en buques (VEF)</p><p>Capítulo 17.11: Medición y muestreo de cargas en tanques de buque usando equipos para sistemas cerrados.</p><p>a. Documentos Normativos para Calidad:</p><p>Capítulo 9: Determinación de densidad Capítulo 9.1 Método Standard de prueba para densidad, densidad relativa (gravedad especifica), o gravedad API de petróleo crudo y derivados líquidos por el método del hidrómetro.</p><p>Capítulo 10: Sedimento y agua</p><p>Capítulo 10.1: Método Estándar de prueba para sedimento en crudo oil y fuel Oil por el método de extracción.</p><p>Capítulo 10.2: Método Estándar de prueba para agua en crudo oil por destilación.</p><p>NTE INEN 2258 Revisión 0:&nbsp;&nbsp;Productos Derivados de Petróleo, Gasolina para Aviación. Requisitos</p><p>NTE INEN 935 Revisión 08: Gasolina Requisitos</p><p>NTE INEN 2223 Revisión 1: Productos derivados del petróleo. Combustible para motores de dos tiempos. Requisitos</p><p>NTE INEN 2070 Revisión 1: Productos derivados del petróleo. Jet A-1. Requisitos</p><p>NTE INEN 1489 Revisión 7: Productos derivados del petróleo. Diesel. Requisitos</p><p>NTE INEN 1983Revisión 1: Productos derivados del petróleo. Fuel Oíl. Requisitos</p><p>NTE INEN 2208Revisión 0: Productos derivados del petróleo. Fuel oíl naviero. Requisitos</p><p>ASTM D1298 -&nbsp;Método de prueba estándar para densidad, densidad relativa o gravedad API en petróleo crudo y productos líquidos de petróleo por el método del hidrómetro</p>";"A";"--"
"64";"7";"Agroalimentario/Inspección de plantas procesadores de alimentos Buenas Prácticas de Manufactura";"--";"--";"Plantas procesadoras de alimentos";"--";"<p>Normativa Técnica Sanitaria Unificada para Alimentos Procesados, Plantas Procesadoras de Alimentos, Establecimientos de Distribución, Comercialización, Transporte de Alimentos y Establecimientos de Alimentación Colectiva, ARCSA-DE-067-2015-GGG. Capítulo II DE LAS BUENAS PRÁCTICAS DE MANUFACTURA</p><p>(*)</p><p><br></p><p>Norma Técnica Sanitaria Sustitutiva para alimentos procesados, plantas procesadoras, Establecimientos de Distribución, Comercialización y Transporte De Alimentos</p><p>Procesados y de Alimentación Colectiva ARCSA-DE-2022-016-AKRGD ANEXO 1</p>";"A";"--"
"64";"7";"Hidrocarburos/Inspección de Surtidores para derivados Líquidos de Petróleo";"--";"--";"Surtidores de estaciones de servicio";"--";"<p>NTE INEN 1781: 1991 (Primera edición) Surtidores para derivados líquidos de Petróleo. Requisitos.</p>";"A";"--"
"23";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios,Recipientes";"--";"<p>ASME BPVC.V Art. 7: 2021. Magnetic Particle Examination</p><p>ASTM E709: 2021. Standard Guide form Magnetic Particle Testing.</p>";"A";"--"
"23";"7";"Industrial/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios,Recipientes";"--";"<p>ASME BPVC.V Art. 7: 2021. Magnetic Particle Examination</p><p>ASTM E709: 2021. Standard Guide form Magnetic Particle Testing</p>";"A";"--"
